appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
yes,always,55,158mb,no,no,no,,,,,,,,,,,,,,,2200mb,noeviction,3,yes,no,no,428,140,yes,23,yes
yes,always,166,220mb,no,yes,no,,,,,,,,,,,,,,,2000mb,allkeys-lfu,7,no,yes,no,633,240,yes,1,yes
yes,no,111,58mb,yes,no,yes,,,,,,,,,,,,,,,1600mb,volatile-lru,7,no,no,yes,586,93,no,10,yes
yes,no,190,156mb,no,yes,yes,,,,,,,,,,yes,4,96,26,90,2700mb,volatile-lru,5,yes,yes,no,713,231,no,22,yes
yes,no,135,73mb,no,no,no,,,,,,,,,,,,,,,2900mb,volatile-lfu,6,yes,yes,no,715,243,no,6,no
yes,no,79,161mb,yes,no,yes,,,,,,,,,,,,,,,2100mb,noeviction,3,no,yes,yes,582,19,yes,20,no
yes,no,77,199mb,yes,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-lfu,3,yes,no,no,536,229,yes,33,yes
yes,no,81,59mb,no,no,yes,,,,,,,,,,yes,27,87,8,85,1100mb,volatile-ttl,3,yes,no,no,344,189,no,11,no
yes,everysec,136,209mb,yes,yes,no,,,,,,,,,,yes,24,82,13,70,2500mb,volatile-random,3,yes,no,yes,453,102,yes,34,no
yes,always,143,106mb,yes,no,no,,,,,,,,,,yes,8,76,22,70,1900mb,volatile-lru,3,no,no,no,428,210,yes,11,no
yes,always,181,58mb,no,no,no,,,,,,,,,,yes,20,90,5,90,2100mb,noeviction,7,yes,yes,no,593,18,yes,3,no
yes,no,165,91mb,no,no,no,,,,,,,,,,,,,,,2700mb,allkeys-lfu,7,no,no,no,689,210,no,1,yes
yes,no,113,103mb,yes,yes,yes,,,,,,,,,,,,,,,1000mb,allkeys-lfu,4,yes,yes,no,596,146,yes,35,yes
yes,always,56,177mb,yes,no,no,,,,,,,,,,yes,1,79,11,72,2200mb,volatile-random,3,no,yes,no,399,85,yes,39,yes
yes,always,50,248mb,yes,yes,no,,,,,,,,,,yes,10,70,19,83,2400mb,volatile-ttl,5,yes,yes,yes,439,128,no,37,yes
yes,always,54,236mb,yes,no,yes,,,,,,,,,,,,,,,2900mb,volatile-ttl,7,no,no,no,351,157,yes,25,no
yes,everysec,172,16mb,yes,yes,no,,,,,,,,,,yes,25,100,14,76,1400mb,volatile-lru,5,yes,no,yes,727,62,yes,31,yes
yes,always,173,150mb,yes,yes,no,,,,,,,,,,yes,18,75,10,90,1900mb,volatile-ttl,5,no,yes,yes,281,122,yes,37,no
yes,no,121,35mb,no,yes,no,,,,,,,,,,yes,4,98,21,76,1800mb,allkeys-random,3,yes,no,no,549,29,yes,25,yes
yes,no,192,236mb,no,yes,no,,,,,,,,,,,,,,,1100mb,volatile-random,5,no,yes,no,659,250,no,38,yes
yes,everysec,90,98mb,yes,no,no,,,,,,,,,,yes,29,91,17,86,2300mb,allkeys-lfu,5,yes,yes,no,685,35,yes,19,no
yes,everysec,187,117mb,yes,no,yes,,,,,,,,,,,,,,,1300mb,allkeys-random,6,yes,no,no,480,169,no,27,no
yes,always,63,64mb,yes,no,no,,,,,,,,,,,,,,,2100mb,allkeys-random,5,yes,no,no,510,198,no,2,yes
yes,no,133,239mb,yes,no,no,,,,,,,,,,yes,4,76,27,80,1700mb,volatile-lfu,7,no,no,no,433,127,yes,15,yes
yes,no,124,225mb,no,no,yes,,,,,,,,,,yes,14,79,5,87,2300mb,allkeys-lru,3,no,no,no,420,66,no,11,yes
yes,always,104,195mb,yes,yes,no,,,,,,,,,,yes,30,99,27,79,2600mb,volatile-ttl,7,yes,no,no,542,96,no,19,yes
yes,no,71,133mb,yes,yes,no,,,,,,,,,,yes,9,71,4,78,1700mb,allkeys-lru,5,no,yes,yes,603,147,no,26,no
yes,always,120,95mb,yes,yes,no,,,,,,,,,,yes,19,90,4,86,2100mb,allkeys-lru,4,no,no,no,599,254,yes,10,yes
yes,always,172,139mb,no,no,yes,,,,,,,,,,yes,6,70,3,81,1800mb,allkeys-lfu,5,yes,no,no,514,212,yes,38,no
yes,always,178,121mb,no,no,no,,,,,,,,,,yes,26,89,22,79,1500mb,volatile-random,3,yes,no,no,492,129,no,2,yes
yes,always,165,223mb,no,yes,no,,,,,,,,,,yes,10,99,22,81,2700mb,volatile-lru,4,no,yes,yes,267,54,no,32,no
yes,always,90,219mb,no,yes,no,,,,,,,,,,,,,,,1800mb,allkeys-lru,3,no,no,no,714,129,yes,13,no
yes,always,159,132mb,no,no,yes,,,,,,,,,,yes,30,98,6,90,2200mb,allkeys-lfu,5,no,no,no,439,230,yes,6,no
yes,everysec,191,97mb,yes,no,yes,,,,,,,,,,yes,2,80,10,82,2700mb,volatile-ttl,5,yes,yes,no,675,51,no,6,yes
yes,no,150,180mb,no,yes,yes,,,,,,,,,,,,,,,1100mb,allkeys-lru,6,no,no,yes,307,129,no,28,yes
yes,always,169,228mb,yes,yes,yes,,,,,,,,,,,,,,,2400mb,allkeys-random,6,yes,no,no,594,173,yes,28,yes
yes,everysec,142,246mb,yes,no,yes,,,,,,,,,,yes,21,91,4,79,2500mb,noeviction,7,no,yes,no,479,16,no,11,no
yes,everysec,165,33mb,yes,yes,no,,,,,,,,,,yes,16,73,27,84,1900mb,volatile-ttl,7,no,no,no,496,96,yes,31,yes
yes,always,176,58mb,no,no,yes,,,,,,,,,,yes,13,90,22,82,1400mb,allkeys-random,7,no,yes,no,485,84,yes,23,yes
yes,everysec,100,128mb,no,no,no,,,,,,,,,,,,,,,1600mb,allkeys-lru,4,yes,no,yes,550,42,no,20,yes
yes,everysec,82,21mb,yes,yes,yes,,,,,,,,,,,,,,,2400mb,volatile-lru,7,yes,yes,no,419,236,no,22,yes
yes,always,167,169mb,no,yes,yes,,,,,,,,,,yes,10,99,21,76,1600mb,noeviction,6,yes,yes,yes,715,204,no,33,no
yes,always,181,84mb,yes,no,no,,,,,,,,,,yes,28,98,2,73,2100mb,volatile-ttl,6,no,no,yes,504,233,no,18,yes
yes,no,118,213mb,no,yes,no,,,,,,,,,,,,,,,2400mb,allkeys-lru,3,no,no,yes,365,242,yes,8,no
yes,everysec,100,248mb,yes,yes,no,,,,,,,,,,yes,12,85,1,75,1800mb,allkeys-lru,3,yes,no,no,266,166,no,25,yes
yes,always,81,131mb,yes,no,no,,,,,,,,,,yes,29,78,27,85,1800mb,allkeys-lru,5,yes,yes,no,573,195,yes,27,no
yes,everysec,122,201mb,yes,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-random,7,no,no,no,654,149,no,26,yes
yes,everysec,51,63mb,yes,no,yes,,,,,,,,,,,,,,,2800mb,volatile-lfu,7,no,no,yes,431,142,yes,1,yes
yes,always,106,256mb,no,yes,yes,,,,,,,,,,yes,8,75,13,72,2600mb,allkeys-lfu,4,no,no,no,525,139,no,27,no
yes,always,113,105mb,yes,yes,yes,,,,,,,,,,yes,29,76,24,81,2700mb,volatile-random,6,yes,yes,no,625,173,no,19,no
yes,no,183,87mb,no,yes,yes,,,,,,,,,,yes,21,93,22,76,2400mb,volatile-ttl,3,yes,no,no,380,24,yes,38,yes
yes,always,65,180mb,yes,yes,yes,,,,,,,,,,,,,,,1900mb,volatile-random,3,yes,no,yes,653,185,yes,1,yes
yes,no,89,178mb,yes,yes,no,,,,,,,,,,yes,19,79,11,81,2300mb,volatile-lru,5,no,yes,yes,620,90,yes,29,yes
yes,always,184,150mb,yes,no,no,,,,,,,,,,yes,3,89,6,75,2200mb,volatile-lfu,6,no,no,no,524,187,no,23,no
yes,always,72,35mb,yes,yes,no,,,,,,,,,,yes,22,73,25,77,1700mb,allkeys-lfu,5,no,yes,yes,737,104,no,36,yes
yes,always,158,134mb,no,no,yes,,,,,,,,,,,,,,,2800mb,allkeys-lru,7,yes,yes,no,712,96,no,31,yes
yes,everysec,84,149mb,yes,yes,yes,,,,,,,,,,yes,6,86,14,86,1900mb,allkeys-lru,6,yes,yes,yes,645,138,no,1,yes
yes,always,67,122mb,no,yes,no,,,,,,,,,,yes,7,94,22,71,2600mb,volatile-lfu,3,no,yes,no,730,16,yes,20,yes
yes,everysec,115,251mb,no,no,no,,,,,,,,,,,,,,,2200mb,volatile-lfu,7,yes,no,yes,286,250,no,14,yes
yes,always,100,123mb,no,no,no,,,,,,,,,,,,,,,1600mb,volatile-lru,7,yes,yes,yes,715,133,yes,14,no
yes,no,80,255mb,yes,yes,yes,,,,,,,,,,yes,20,76,13,72,2500mb,noeviction,5,no,no,yes,378,146,no,4,no
yes,always,179,41mb,yes,yes,no,,,,,,,,,,yes,30,85,3,87,2400mb,volatile-lru,5,no,no,yes,699,62,no,39,no
yes,always,62,61mb,yes,no,yes,,,,,,,,,,,,,,,1800mb,volatile-lru,3,yes,yes,no,256,120,no,14,no
yes,everysec,52,209mb,no,no,no,,,,,,,,,,yes,9,82,27,78,1700mb,allkeys-random,5,no,no,yes,327,194,no,39,no
yes,everysec,134,47mb,yes,no,no,,,,,,,,,,,,,,,1500mb,volatile-random,4,no,no,no,516,222,yes,34,no
yes,no,89,188mb,no,yes,yes,,,,,,,,,,,,,,,1300mb,volatile-lru,3,no,yes,no,654,199,no,10,yes
yes,everysec,75,128mb,yes,no,yes,,,,,,,,,,yes,8,96,15,70,1700mb,volatile-lfu,5,no,yes,yes,339,89,yes,10,no
yes,always,58,99mb,no,yes,no,,,,,,,,,,,,,,,1700mb,allkeys-lfu,3,yes,no,yes,370,54,yes,22,yes
yes,always,177,26mb,yes,no,yes,,,,,,,,,,yes,23,74,15,87,2700mb,volatile-ttl,4,no,yes,no,681,43,no,18,no
yes,no,96,71mb,no,no,no,,,,,,,,,,yes,7,94,24,80,2400mb,volatile-random,3,yes,no,no,683,124,no,38,no
yes,always,171,86mb,yes,no,yes,,,,,,,,,,,,,,,2900mb,noeviction,3,no,no,no,590,166,yes,38,yes
yes,no,200,128mb,yes,no,yes,,,,,,,,,,,,,,,1100mb,allkeys-lfu,7,no,no,no,625,29,no,24,no
yes,always,177,221mb,no,no,no,,,,,,,,,,yes,14,98,4,74,1700mb,allkeys-lfu,3,yes,no,yes,630,121,no,32,no
yes,everysec,59,81mb,no,no,no,,,,,,,,,,yes,21,83,18,83,2200mb,volatile-lru,6,no,yes,yes,331,94,yes,21,yes
yes,no,150,23mb,no,yes,no,,,,,,,,,,,,,,,1900mb,volatile-ttl,5,no,yes,no,624,169,no,12,yes
yes,everysec,108,187mb,no,no,no,,,,,,,,,,,,,,,2800mb,allkeys-lfu,4,yes,no,no,623,228,yes,10,no
yes,no,125,50mb,no,yes,yes,,,,,,,,,,,,,,,1600mb,volatile-lfu,3,no,no,yes,553,144,no,31,no
yes,always,65,63mb,no,no,yes,,,,,,,,,,,,,,,2400mb,noeviction,6,yes,no,yes,617,129,no,24,no
yes,always,152,32mb,no,no,yes,,,,,,,,,,,,,,,1100mb,allkeys-lru,4,yes,yes,no,523,143,yes,1,yes
yes,always,62,248mb,no,yes,yes,,,,,,,,,,yes,28,78,21,88,2200mb,noeviction,3,no,yes,no,432,222,yes,11,no
yes,always,137,94mb,yes,no,no,,,,,,,,,,yes,26,71,14,73,2900mb,volatile-random,5,yes,yes,yes,737,243,yes,26,no
yes,everysec,53,166mb,yes,no,no,,,,,,,,,,,,,,,1000mb,volatile-lru,4,yes,yes,yes,614,25,yes,2,no
yes,everysec,164,97mb,yes,yes,yes,,,,,,,,,,,,,,,1000mb,volatile-random,4,no,yes,no,686,232,no,31,no
yes,no,70,253mb,yes,no,no,,,,,,,,,,,,,,,1700mb,volatile-lru,7,yes,no,yes,640,200,yes,7,yes
yes,always,168,113mb,no,yes,yes,,,,,,,,,,yes,17,98,23,88,1200mb,allkeys-lru,5,no,no,no,345,127,yes,7,no
yes,everysec,63,241mb,no,no,yes,,,,,,,,,,yes,5,78,13,82,2000mb,volatile-lru,7,yes,yes,no,462,252,yes,21,no
yes,no,105,241mb,yes,yes,yes,,,,,,,,,,,,,,,1700mb,volatile-random,7,yes,yes,no,504,212,yes,28,yes
yes,no,185,44mb,no,no,yes,,,,,,,,,,yes,29,72,25,88,1900mb,volatile-random,4,no,yes,no,332,92,yes,37,no
yes,no,101,140mb,yes,no,no,,,,,,,,,,yes,17,83,3,70,1400mb,volatile-lru,4,yes,no,no,641,69,no,18,yes
yes,always,51,108mb,yes,yes,yes,,,,,,,,,,yes,13,100,15,85,2300mb,allkeys-lfu,6,no,yes,no,567,57,yes,23,yes
yes,always,109,62mb,no,no,no,,,,,,,,,,yes,7,79,23,88,2500mb,volatile-lru,3,yes,yes,yes,605,132,yes,1,yes
yes,always,129,55mb,no,yes,yes,,,,,,,,,,,,,,,2400mb,noeviction,6,no,no,yes,468,172,yes,19,yes
yes,everysec,130,62mb,yes,yes,yes,,,,,,,,,,yes,21,93,26,78,1700mb,volatile-lfu,7,no,yes,yes,636,160,yes,19,yes
yes,everysec,147,159mb,yes,yes,no,,,,,,,,,,,,,,,1700mb,allkeys-lru,7,yes,no,yes,536,180,yes,8,no
yes,always,173,55mb,no,no,yes,,,,,,,,,,,,,,,2300mb,allkeys-lfu,5,yes,no,yes,702,115,no,1,no
yes,no,140,247mb,no,yes,no,,,,,,,,,,yes,19,92,4,70,1600mb,allkeys-lfu,7,yes,yes,yes,322,28,no,37,no
yes,everysec,200,129mb,yes,yes,yes,,,,,,,,,,yes,25,80,14,81,1400mb,allkeys-lfu,6,yes,yes,no,667,23,no,5,no
yes,no,176,101mb,yes,no,yes,,,,,,,,,,yes,5,75,17,70,1400mb,allkeys-random,5,yes,yes,no,536,34,yes,36,no
yes,always,82,93mb,no,yes,yes,,,,,,,,,,yes,18,92,20,83,2300mb,allkeys-random,6,no,no,no,261,100,yes,12,yes
yes,always,168,45mb,no,yes,yes,,,,,,,,,,,,,,,2300mb,volatile-lru,5,yes,no,no,621,83,no,13,no
yes,no,86,51mb,no,no,yes,,,,,,,,,,yes,5,73,7,88,2800mb,volatile-lru,3,yes,yes,yes,571,87,yes,33,no
yes,always,122,119mb,yes,yes,yes,,,,,,,,,,,,,,,2700mb,noeviction,4,yes,no,no,475,105,no,26,yes
yes,everysec,73,232mb,yes,no,no,,,,,,,,,,yes,24,100,23,87,2700mb,volatile-ttl,6,yes,no,no,657,52,no,35,no
yes,no,121,167mb,no,yes,no,,,,,,,,,,yes,28,78,21,70,2600mb,volatile-ttl,4,yes,yes,no,713,225,no,32,yes
yes,everysec,153,73mb,no,yes,no,,,,,,,,,,yes,16,92,3,80,2400mb,noeviction,7,no,yes,yes,624,60,yes,21,yes
yes,no,159,104mb,no,yes,yes,,,,,,,,,,,,,,,2600mb,volatile-ttl,6,yes,yes,yes,370,98,no,19,no
yes,everysec,86,136mb,no,yes,no,,,,,,,,,,yes,4,72,22,90,1800mb,volatile-random,7,no,no,yes,708,89,no,35,yes
yes,no,117,58mb,yes,no,no,,,,,,,,,,yes,8,97,12,88,2500mb,volatile-random,3,yes,yes,yes,644,252,no,15,yes
yes,everysec,196,167mb,no,no,no,,,,,,,,,,yes,7,71,26,76,1500mb,allkeys-lfu,6,yes,yes,no,516,246,no,8,no
yes,no,171,180mb,no,yes,no,,,,,,,,,,yes,5,73,4,78,2900mb,volatile-lfu,6,no,no,no,726,116,yes,22,no
yes,no,185,123mb,no,no,yes,,,,,,,,,,,,,,,1300mb,volatile-ttl,7,no,yes,no,350,133,yes,30,yes
yes,always,145,143mb,no,no,yes,,,,,,,,,,,,,,,2800mb,volatile-lfu,6,yes,yes,yes,517,254,yes,11,no
yes,everysec,76,123mb,no,no,no,,,,,,,,,,,,,,,1500mb,volatile-lru,5,yes,no,no,284,35,no,20,no
yes,no,130,228mb,yes,yes,no,,,,,,,,,,yes,18,100,3,79,1600mb,volatile-ttl,4,yes,yes,no,478,220,no,13,no
yes,always,105,243mb,no,no,yes,,,,,,,,,,,,,,,1500mb,volatile-ttl,3,no,yes,no,407,70,no,10,no
yes,everysec,198,116mb,no,yes,yes,,,,,,,,,,yes,11,79,27,88,1400mb,allkeys-lru,6,no,no,no,257,176,yes,31,no
yes,no,169,128mb,yes,yes,yes,,,,,,,,,,yes,26,87,26,70,1700mb,volatile-random,3,no,yes,yes,686,239,no,15,yes
yes,no,185,29mb,no,no,yes,,,,,,,,,,,,,,,1200mb,volatile-random,6,yes,yes,yes,416,137,no,11,yes
yes,always,85,190mb,no,no,yes,,,,,,,,,,yes,7,72,5,73,1600mb,allkeys-lru,5,no,yes,yes,685,206,no,39,yes
yes,no,62,29mb,yes,yes,no,,,,,,,,,,,,,,,1900mb,allkeys-random,6,yes,no,no,671,22,yes,16,no
yes,everysec,149,208mb,no,yes,yes,,,,,,,,,,yes,16,93,30,86,2800mb,volatile-ttl,5,no,yes,no,310,185,no,3,yes
yes,always,102,215mb,yes,yes,yes,,,,,,,,,,yes,18,72,9,81,2600mb,noeviction,4,yes,yes,yes,336,205,yes,7,no
yes,always,155,217mb,yes,no,no,,,,,,,,,,,,,,,1900mb,allkeys-random,5,no,no,no,491,60,no,23,yes
yes,no,64,36mb,yes,yes,yes,,,,,,,,,,,,,,,2000mb,volatile-lru,6,no,no,yes,276,17,no,14,yes
yes,everysec,185,68mb,no,no,no,,,,,,,,,,yes,14,84,14,81,1400mb,volatile-random,3,no,yes,yes,597,206,yes,27,yes
yes,everysec,99,26mb,yes,no,no,,,,,,,,,,yes,20,94,18,81,1700mb,volatile-ttl,5,no,yes,no,686,57,no,32,no
yes,everysec,69,166mb,yes,no,no,,,,,,,,,,yes,12,98,4,85,1000mb,noeviction,6,yes,no,yes,746,256,yes,39,yes
yes,no,97,101mb,yes,no,yes,,,,,,,,,,yes,21,73,23,89,2200mb,allkeys-lfu,6,yes,no,no,327,49,yes,39,yes
yes,always,148,102mb,no,yes,no,,,,,,,,,,,,,,,2100mb,volatile-lfu,4,yes,no,yes,263,45,no,30,no
yes,everysec,185,179mb,yes,no,yes,,,,,,,,,,yes,27,86,17,78,1600mb,volatile-lfu,5,no,no,yes,678,119,yes,2,yes
yes,no,128,196mb,no,no,no,,,,,,,,,,yes,15,71,6,82,2200mb,volatile-ttl,4,no,yes,yes,486,223,no,30,yes
yes,no,175,96mb,yes,no,no,,,,,,,,,,yes,25,83,21,76,2300mb,volatile-ttl,6,yes,yes,no,390,128,yes,14,yes
yes,always,167,248mb,yes,no,no,,,,,,,,,,,,,,,2900mb,volatile-random,6,no,no,no,286,214,yes,20,yes
yes,everysec,149,233mb,yes,no,yes,,,,,,,,,,,,,,,2800mb,volatile-lfu,5,no,yes,yes,618,191,yes,28,no
yes,always,200,137mb,no,yes,no,,,,,,,,,,yes,6,85,10,88,1100mb,volatile-lfu,4,yes,yes,yes,345,136,yes,5,yes
yes,everysec,145,30mb,no,yes,yes,,,,,,,,,,,,,,,2800mb,allkeys-lfu,6,yes,yes,yes,637,169,yes,39,yes
yes,everysec,80,143mb,no,no,no,,,,,,,,,,,,,,,2600mb,allkeys-lru,3,no,no,no,529,213,no,13,yes
yes,no,155,26mb,yes,no,yes,,,,,,,,,,yes,9,90,26,86,2800mb,volatile-lfu,3,no,yes,yes,296,35,no,12,no
yes,always,50,64mb,no,no,yes,,,,,,,,,,yes,6,88,7,81,2600mb,volatile-lfu,6,no,yes,yes,503,224,yes,40,no
yes,no,65,95mb,no,no,yes,,,,,,,,,,yes,27,95,26,75,1200mb,allkeys-lfu,7,no,yes,yes,561,130,yes,7,yes
yes,no,109,91mb,no,no,yes,,,,,,,,,,yes,28,84,21,87,2900mb,allkeys-lfu,4,yes,no,no,382,111,no,4,yes
yes,always,158,18mb,yes,no,no,,,,,,,,,,yes,3,82,16,78,2800mb,noeviction,6,no,no,yes,293,123,no,33,yes
yes,always,159,86mb,yes,no,yes,,,,,,,,,,,,,,,2200mb,volatile-ttl,6,no,yes,no,578,115,yes,9,yes
yes,everysec,196,181mb,yes,no,no,,,,,,,,,,yes,27,95,14,76,1800mb,allkeys-lru,4,no,yes,no,479,252,yes,14,yes
yes,always,85,26mb,no,yes,yes,,,,,,,,,,yes,14,83,19,76,2800mb,noeviction,5,no,yes,no,262,116,no,2,no
yes,always,129,41mb,no,no,yes,,,,,,,,,,,,,,,1000mb,noeviction,5,no,no,yes,670,35,yes,27,yes
yes,always,172,176mb,yes,no,yes,,,,,,,,,,yes,18,86,6,79,1800mb,volatile-lru,6,no,no,no,715,152,no,40,no
yes,everysec,140,252mb,no,no,yes,,,,,,,,,,yes,5,95,26,73,1200mb,volatile-ttl,5,yes,yes,yes,709,88,no,14,no
yes,no,134,95mb,no,no,no,,,,,,,,,,yes,23,88,6,78,1600mb,volatile-random,4,yes,no,no,396,96,no,33,yes
yes,always,132,37mb,yes,no,no,,,,,,,,,,yes,22,79,3,84,2100mb,volatile-lfu,7,no,yes,no,449,109,no,33,yes
yes,everysec,80,105mb,yes,yes,yes,,,,,,,,,,yes,23,86,6,75,1500mb,allkeys-random,6,yes,no,no,649,190,no,27,no
yes,no,180,110mb,no,yes,no,,,,,,,,,,,,,,,2700mb,volatile-random,3,yes,no,no,372,235,yes,34,yes
yes,always,137,141mb,no,no,no,,,,,,,,,,,,,,,1900mb,volatile-ttl,3,yes,yes,no,478,100,no,24,yes
yes,everysec,146,124mb,no,yes,no,,,,,,,,,,yes,8,93,14,81,1300mb,volatile-ttl,3,yes,no,yes,731,62,yes,10,yes
yes,always,104,148mb,no,yes,yes,,,,,,,,,,,,,,,2500mb,allkeys-lru,6,no,yes,yes,737,171,yes,26,no
yes,no,102,206mb,yes,no,no,,,,,,,,,,yes,9,100,26,70,2900mb,volatile-lru,5,yes,yes,no,525,44,no,40,no
yes,everysec,90,254mb,yes,yes,yes,,,,,,,,,,yes,13,86,5,86,1400mb,noeviction,4,yes,yes,yes,308,44,no,23,no
yes,always,192,130mb,no,no,yes,,,,,,,,,,yes,4,93,19,70,1900mb,volatile-lru,7,yes,no,no,672,65,no,5,no
yes,always,126,120mb,no,yes,yes,,,,,,,,,,yes,15,73,9,89,2800mb,volatile-random,4,no,yes,no,539,198,yes,22,yes
yes,no,108,80mb,yes,yes,yes,,,,,,,,,,,,,,,2700mb,allkeys-random,6,no,yes,yes,659,60,yes,18,yes
yes,always,67,70mb,yes,no,no,,,,,,,,,,yes,17,94,6,80,2900mb,volatile-lfu,3,no,yes,yes,407,152,yes,10,no
yes,no,68,161mb,yes,yes,no,,,,,,,,,,yes,22,87,10,76,2300mb,volatile-random,3,no,yes,yes,637,107,yes,36,no
yes,no,193,140mb,no,no,no,,,,,,,,,,yes,18,97,8,85,2600mb,volatile-ttl,6,no,no,yes,435,191,yes,34,yes
yes,no,126,246mb,no,yes,yes,,,,,,,,,,,,,,,1100mb,allkeys-random,7,no,yes,yes,321,209,no,37,yes
yes,everysec,129,238mb,no,no,no,,,,,,,,,,yes,14,99,6,83,1100mb,volatile-lfu,4,no,no,yes,723,26,no,35,no
yes,always,176,142mb,no,no,yes,,,,,,,,,,,,,,,2500mb,allkeys-lru,6,no,no,yes,330,104,no,15,no
yes,always,150,88mb,no,yes,no,,,,,,,,,,,,,,,2000mb,allkeys-random,4,no,no,yes,325,37,yes,21,yes
yes,always,82,126mb,no,yes,no,,,,,,,,,,,,,,,1900mb,volatile-ttl,4,no,no,yes,428,63,yes,24,no
yes,no,178,25mb,yes,yes,no,,,,,,,,,,,,,,,1900mb,allkeys-lfu,5,yes,no,no,525,251,no,31,yes
yes,no,179,139mb,no,no,no,,,,,,,,,,,,,,,2600mb,volatile-random,4,yes,no,no,393,216,yes,17,yes
yes,always,100,227mb,no,no,yes,,,,,,,,,,,,,,,1700mb,allkeys-lfu,5,no,yes,yes,427,71,yes,33,yes
yes,everysec,102,29mb,no,no,yes,,,,,,,,,,yes,3,81,8,74,1500mb,volatile-lfu,6,no,no,yes,558,137,no,32,yes
yes,always,83,213mb,yes,no,yes,,,,,,,,,,yes,18,93,7,71,2000mb,allkeys-random,5,yes,no,no,542,89,yes,6,yes
yes,no,151,209mb,yes,no,no,,,,,,,,,,,,,,,1400mb,allkeys-lru,3,yes,yes,no,356,186,no,14,yes
yes,everysec,107,240mb,yes,yes,yes,,,,,,,,,,,,,,,2200mb,volatile-ttl,3,yes,yes,no,693,82,yes,32,yes
yes,no,52,233mb,no,no,no,,,,,,,,,,yes,5,79,3,81,2800mb,allkeys-lfu,7,no,no,yes,591,121,no,14,no
yes,always,107,226mb,yes,yes,no,,,,,,,,,,,,,,,1900mb,volatile-lru,7,no,yes,no,358,24,no,39,yes
yes,always,189,219mb,no,yes,no,,,,,,,,,,,,,,,2600mb,noeviction,6,no,yes,yes,493,51,yes,28,yes
yes,always,93,242mb,yes,no,yes,,,,,,,,,,,,,,,1100mb,allkeys-lfu,6,no,no,no,363,23,no,23,no
yes,everysec,100,252mb,yes,yes,no,,,,,,,,,,yes,8,74,27,72,2600mb,allkeys-random,5,yes,yes,no,648,178,yes,6,yes
yes,no,184,42mb,yes,yes,no,,,,,,,,,,yes,1,99,14,88,2700mb,allkeys-lru,6,yes,yes,yes,351,63,yes,14,no
yes,everysec,148,80mb,yes,yes,yes,,,,,,,,,,,,,,,2600mb,allkeys-random,5,yes,yes,no,538,114,no,14,no
yes,no,168,225mb,no,no,no,,,,,,,,,,yes,7,72,12,87,1100mb,allkeys-lfu,6,yes,yes,yes,374,38,no,27,no
yes,always,146,48mb,yes,yes,no,,,,,,,,,,,,,,,2400mb,noeviction,6,yes,no,yes,465,40,yes,32,yes
yes,no,154,250mb,no,yes,no,,,,,,,,,,,,,,,1500mb,allkeys-lfu,3,yes,yes,no,716,17,yes,11,yes
yes,always,160,17mb,yes,yes,yes,,,,,,,,,,,,,,,2800mb,allkeys-random,6,no,yes,yes,349,161,yes,7,yes
yes,no,144,21mb,no,no,no,,,,,,,,,,,,,,,2600mb,noeviction,5,yes,yes,no,506,29,yes,35,no
yes,always,128,77mb,no,no,yes,,,,,,,,,,,,,,,1800mb,volatile-lru,6,yes,yes,no,368,132,yes,23,yes
yes,no,81,212mb,yes,yes,no,,,,,,,,,,,,,,,1800mb,allkeys-lfu,3,yes,yes,no,438,241,no,39,yes
yes,everysec,77,109mb,no,yes,yes,,,,,,,,,,yes,21,76,18,85,1300mb,volatile-lfu,5,no,yes,yes,412,228,no,5,yes
yes,no,152,82mb,yes,no,no,,,,,,,,,,yes,27,74,6,72,2500mb,volatile-lru,3,no,yes,yes,467,37,yes,20,yes
yes,everysec,116,43mb,yes,no,no,,,,,,,,,,yes,27,88,22,85,1200mb,allkeys-lfu,4,no,no,no,683,194,no,10,no
yes,everysec,174,156mb,yes,yes,yes,,,,,,,,,,,,,,,1900mb,volatile-lru,5,no,no,yes,505,147,yes,35,no
yes,everysec,76,90mb,yes,yes,no,,,,,,,,,,yes,18,71,13,84,2600mb,volatile-lru,7,yes,no,yes,618,35,yes,33,no
yes,always,91,254mb,yes,yes,no,,,,,,,,,,yes,21,93,2,88,1100mb,volatile-random,3,no,yes,yes,268,225,yes,12,yes
yes,everysec,53,53mb,yes,no,no,,,,,,,,,,yes,29,79,13,78,2400mb,volatile-random,4,no,no,no,269,187,no,37,no
yes,no,182,164mb,yes,no,no,,,,,,,,,,yes,19,96,6,89,2300mb,allkeys-lfu,4,yes,no,no,703,130,yes,38,yes
